,id,title,abstract,field,sdg_relation,sdg_label,text_processed
2011,d066ed415a8f86ab9b1fbb4b6727b270e2320b02,rf spectroscopy in an atomic fountain.,"Laser-cooled sodium atoms pushed up on a vertical trajectory by radiation pressure are observed to turn around due to gravity. The relatively long time the atoms spent freely falling in this «atomic fountain» allowed the ground-state hyperfine splitting to be measured with a linewidth of 2 Hz. After a 1000-sec integration time, the center of the line was resolved to ±10 mHz. The absolute splitting was measured to be 1 771 626 129(2) Hz",Materials Science;Medicine;Physics,0,0,lasercooled sodium atom pushed vertical trajectory radiation pressure observed turn around due gravity relatively long time atom spent freely falling atomic fountain allowed groundstate hyperfine splitting measured linewidth hz sec integration time center line resolved mhz absolute splitting measured hz
7679,7bce8fffa04e5345888e87f696736dfc36736854,Distance measures in cosmology,"Formulae for the line-of-sight and transverse comoving distances, proper motion distance, angular diameter distance, luminosity distance, k-correction, distance modulus, comoving volume, lookback time, age, and object intersection probability are all given, some with justifications. Some attempt is made to rationalize disparate terminologies, or at least abuse bad usage.",Physics,0,0,formula lineofsight transverse comoving distance proper motion distance angular diameter distance luminosity distance kcorrection distance modulus comoving volume lookback time age object intersection probability given justification attempt made rationalize disparate terminology least abuse bad usage
17825,6864af0dd5044ad3a12be38fa822b527f0e54cbd,"Coordination Polymers: Design, Analysis and Application",Introduction Chapter 1: Nets Chapter 2: Interpenetration Chapter 3: Malleability Chapter 4: Transition Metal Coordination Polymers Chapter 5: Lanthanoid Coordination Polymers Organometallic Networks Inorganic-Organic Hybrids Magnetic Properties of Coordination Polymers Porous Coordination Polymers Acentric and Chiral Coordination Polymers Reactive Coordination Polymers Other Properties,Materials Science,0,0,introduction chapter net chapter interpenetration chapter malleability chapter transition metal coordination polymer chapter lanthanoid coordination polymer organometallic network inorganicorganic hybrid magnetic property coordination polymer porous coordination polymer acentric chiral coordination polymer reactive coordination polymer property
4584,e781eb5d98639f576d026aba209ee87d21648822,Stochastic Frontier Analysis: Frontmatter,published by the press syndicate of the university of cambridge A catalog record for this book is available from the British Library.,Economics,0,0,published press syndicate university cambridge catalog record book available british library
20328,f736de70b906f5aff9fc89a098adf5045cfa8360,Graph Theory,"These notes have not been checked by Prof. A.G. Thomason and should not be regarded as ocial notes for the course. In particular, the responsibility for any errors is mine please email Sebastian Pancratz (sfp25) with any comments or corrections.",Mathematics,0,0,note checked prof ag thomason regarded ocial note course particular responsibility error mine please email sebastian pancratz sfp comment correction
17667,1f66ea81ad36aa9e20897583a3cfcc5292807ae9,Self-Assembly of a Novel Organometallic−Inorganic Block Copolymer in Solution and the Solid State: Nonintrusive Observation of Novel Wormlike Poly(ferrocenyldimethylsilane)-b-Poly(dimethylsiloxane) Micelles,"The novel organometallic−inorganic diblock copolymer, poly(ferrocenyldimethylsilane)-b-poly(dimethylsiloxane) (PFS-b-PDMS) (block ratio = 1.0:6.0) (Mn = 35 100 g/mol with a narrow molecular weight ...",Chemistry,0,0,novel organometallicinorganic diblock copolymer polyferrocenyldimethylsilanebpolydimethylsiloxane pfsbpdms block ratio mn gmol narrow molecular weight
18649,70e6ae326e625a4845251835cca79e61aaa1f59d,Elementary Thermodynamics for Geologists,Illustrates the usefulness of the thermodynamic approach to geological problems by means of examples based on natural rock systems.,Chemistry,0,0,illustrates usefulness thermodynamic approach geological problem mean example based natural rock system
22209,74c82e57b48c5dcdbf6c57635e50c9790c3d8b5d,"Detection and dynamics of transiting exoplanets » 23-27 August 2010 , Observatoire de Haute Provence Abstracts for talks","booklet «Detection and dynamics of transiting exoplanets» 23-27 August 2010, Observatoire de Haute Provence",,0,0,booklet detection dynamic transiting exoplanets august observatoire de haute provence
17719,642575e104ccf43282da2742109dc9ee12eda68f,Organometallic silicon dendrimers,"The first series of organometallic silicon dendritic macromolecules, containing a controlled number of redox-active centres, are synthesized and characterized.",Chemistry,0,0,first series organometallic silicon dendritic macromolecule containing controlled number redoxactive centre synthesized characterized
12115,60499ff439b379fb5e00d777fe614f82606e995a,Accretion-driven stellar X-ray sources,This book presents papers on accretion-driven stellar X-ray sources. Topics covered include X-ray bursters and the X-ray sources of the galactic bulge; X-ray emission from normal galaxies; optical observations of compact galactic X-ray sources; and formation and evolution of X-ray binaries.,Physics,0,0,book present paper accretiondriven stellar xray source topic covered include xray burster xray source galactic bulge xray emission normal galaxy optical observation compact galactic xray source formation evolution xray binary
7889,77c4a950c13cbb759a7cb61290d9b81f676ac61f,Is the low-l microwave background cosmic?,"The large-angle (low-l) correlations of the cosmic microwave background exhibit several statistically significant anomalies compared to the standard inflationary cosmology. We show that the quadrupole plane and the three octopole planes are far more aligned than previously thought (99.9% C.L.). Three of these planes are orthogonal to the ecliptic at 99.1% C.L., and the normals to these planes are aligned at 99.6% C.L. with the direction of the cosmological dipole and with the equinoxes. The remaining octopole plane is orthogonal to the supergalactic plane at 99.6% C.L.",Physics;Medicine,0,0,largeangle lowl correlation cosmic microwave background exhibit several statistically significant anomaly compared standard inflationary cosmology show quadrupole plane three octopole plane far aligned previously thought cl three plane orthogonal ecliptic cl normal plane aligned cl direction cosmological dipole equinox remaining octopole plane orthogonal supergalactic plane cl
17718,1aad3f10283b2d1b29b0446e878484568bde824d,C60Pdn: the first organometallic polymer of buckminsterfullerene,"The organometallic polymer, C60Pdn, is prepared from C60 and a Pd0 precursor, and the palladium to C60 ratio (n) can be varied by thermal disproportionation.",Chemistry,0,0,organometallic polymer cpdn prepared c pd precursor palladium c ratio n varied thermal disproportionation
18334,922b44101fedee011c4ab465c86c1fff53a2d2a1,Extended Irreversible Thermodynamics,"Der vorliegende Band enthált sechs Beitrage, in denen punktuell und exemplarisch der Stand der Forschung beleuchtet wird. Ein Beitrag von Codling und Frasinski beschreibt in erster Linie Experimente zum noch wenig verstandenen Phânomen der dissoziativen Ionisation von Molekülen, bei dem diese in einem intensiven Laserfeld mehrere Elektronén verlieren und in Ionen mit hoher kinetischer Energie zerfallen. Ein wesentlicher Teil dieses Beitrags widmet sich einer von den Autoren entwickelten Auswertungstechnik, welche die Korrelationen zwischen den Fiugzeiten emittierter Ionen und Elektronén sichtbar macht. Es folgen drei Beitrage zur Théorie. Schmelcher und Cederbaum beschreiben Effekte starker statischer Felder, die nur dann zu verstehen sind, wenn die Nicht-Separation der Schwerpunktsbewegung im auBeren Magnetfeld korrekt beriicksichtigt wird. Dies fiihrt",Chemistry,0,0,der vorliegende band enthált sechs beitrage denen punktuell und exemplarisch der stand der forschung beleuchtet wird ein beitrag von codling und frasinski beschreibt erster linie experimente zum noch wenig verstandenen phânomen der dissoziativen ionisation von molekülen bei dem diese einem intensiven laserfeld mehrere elektronén verlieren und ionen mit hoher kinetischer energie zerfallen ein wesentlicher teil diesis beitrags widmet sich einer von den autoren entwickelten auswertungstechnik welche die korrelationen zwischen den fiugzeiten emittierter ionen und elektronén sichtbar macht e folgen drei beitrage zur théorie schmelcher und cederbaum beschreiben effekte starker statischer felder die nur dann zu verstehen sind wenn die nichtseparation der schwerpunktsbewegung im auberen magnetfeld korrekt beriicksichtigt wird dy fiihrt
7598,9358023d370bd96ed96033739b7299c9f425c463,Classical theory of fields,The principle of relativity Relativistic mechanics Electromagnetic fields Electromagnetic waves The propagation of light The field of moving charges Radiation of electromagnetic waves Particle in a gravitational field The gravitational field equation The field of gravitational bodies Gravitational waves Relativistic cosmology Index.,Physics,0,0,principle relativity relativistic mechanic electromagnetic field electromagnetic wave propagation light field moving charge radiation electromagnetic wave particle gravitational field gravitational field equation field gravitational body gravitational wave relativistic cosmology index
22624,4b3b48e6e11e871143777db2aa44927e1616b532,EPOL: the exoplanet polarimeter for EPICS at the E-ELT,"EPOL is the imaging polarimeter part of EPICS (Exoplanet Imaging Camera and Spectrograph) for the 42-m E-ELT. It is based on sensitive imaging polarimetry to differentiate between linearly polarized light from exoplanets and unpolarized, scattered starlight and to characterize properties of exoplanet atmospheres and surfaces that cannot be determined from intensity observations alone. EPOL consists of a coronagraph and a dual-beam polarimeter with a liquid-crystal retarder to exchange the polarization of the two beams. The polarimetry thereby increases the contrast between star and exoplanet by 3 to 5 orders of magnitude over what the extreme adaptive optics and the EPOL coronagraph alone can achieve. EPOL operates between 600 and 900 nm, can select more specific wavelength bands with filters and aims at having an integral field unit to obtain linearly polarized spectra of known exoplanets. We present the conceptual design of EPOL along with an analysis of its performance.",Physics;Engineering,0,0,epol imaging polarimeter part epic exoplanet imaging camera spectrograph eelt based sensitive imaging polarimetry differentiate linearly polarized light exoplanets unpolarized scattered starlight characterize property exoplanet atmosphere surface determined intensity observation alone epol consists coronagraph dualbeam polarimeter liquidcrystal retarder exchange polarization two beam polarimetry thereby increase contrast star exoplanet order magnitude extreme adaptive optic epol coronagraph alone achieve epol operates nm select specific wavelength band filter aim integral field unit obtain linearly polarized spectrum known exoplanets present conceptual design epol along analysis performance
11538,3460f2975470c35771c6bcf2d0820d451b4247c3,"The Good, the Bad, and the Beautiful: Discourse about Values in Yoruba Culture","Preliminary Table of Contents: Acknowledgments A Note on Translation 1. Ordinary Language and African Philosophy 2. Moral Epistemology 3. Me, My Self, and My Destiny 4. The Good and the Bad 5. The Beautiful 6. Rationality, Individuality, Secularity, and the Proverbial Appendix of Yoruba-Language Quotations Glossary of Yoruba Terms Bibliography Index",Philosophy,0,0,preliminary table content acknowledgment note translation ordinary language african philosophy moral epistemology self destiny good bad beautiful rationality individuality secularity proverbial appendix yorubalanguage quotation glossary yoruba term bibliography index
18751,e49af05eaef1a255e44a6df1c93d11c26db7887a,An Introduction to Interfaces & Colloids: The Bridge to Nanoscience,Fluid Interfaces and Capillarity Thermodynamics of Interfacial Systems Solid-Liquid Interactions Colloidal Systems: Phenomenology and Characterization Electrical Properties of Interfaces Interaction Between Colloid Particles Rheology of Dispersions Emulsions and Foams Interfacial Hydrodynamics.,Materials Science,0,0,fluid interface capillarity thermodynamics interfacial system solidliquid interaction colloidal system phenomenology characterization electrical property interface interaction colloid particle rheology dispersion emulsion foam interfacial hydrodynamics
7775,d4c5e27b9cf66a24d4a0cb025a80ad787b2f66e5,"Inflation, deflation, and frame independence in string cosmology","The inflationary scenarios suggested by the duality properties of string cosmology in the Brans-Dicke (or string) frame are shown to correspond to accelerated contraction (deflation) when Weyl transformed to the Einstein frame. We point out that the basic virtues of inflation (solving the flatness and horizon problems, amplifying vacuum fluctuations, etc.) have physically equivalent counterparts in the deflationary (Einstein-frame) picture. This could be the answer to some objections recently raised to superstring cosmology.",Physics,0,0,inflationary scenario suggested duality property string cosmology bransdicke string frame shown correspond accelerated contraction deflation weyl transformed einstein frame point basic virtue inflation solving flatness horizon problem amplifying vacuum fluctuation etc physically equivalent counterpart deflationary einsteinframe picture could answer objection recently raised superstring cosmology
17689,6c416965f3af2e0647140e579c96f4a4ab9ecf4a,Gmelin handbook of inorganic and organometallic chemistry,"This third supplement to the formula index covers volumes of the ""Gmelin: Handbook of Inorganic and Organometallic Chemistry"".",Chemistry,0,0,third supplement formula index cover volume gmelin handbook inorganic organometallic chemistry
28386,7faedd2f35e53d1be361812cdd66f16ca40ab6b2,Parallel transport of electrons in graphene parallels gravity,"Geometrically a crystal containing dislocations and disclinations can be envisaged as a ""fixed frame"" Cartan-Einstein space-time carrying torsion and curvature, respectively. We demonstrate that electrons in defected graphene are transported in the same way as fundamental Dirac fermions in a nontrivial 2+ 1-dimensional space-time, with the proviso that the graphene electrons remember the lattice constant through the valley quantum numbers. The extra ""valley holonomy"" corresponds to modified Euclidean symmetry generators.",Physics,0,0,geometrically crystal containing dislocation disclinations envisaged fixed frame cartaneinstein spacetime carrying torsion curvature respectively demonstrate electron defected graphene transported way fundamental dirac fermion nontrivial dimensional spacetime proviso graphene electron remember lattice constant valley quantum number extra valley holonomy corresponds modified euclidean symmetry generator
1996,353f8d10d75e38db560578826a1e44e5ca49a405,NMR Spectroscopy Of The Non-Metallic Elements,Fundamentals of Nuclear Magnetic Resonance. Experimental Techniques of NMR Spectroscopy. The Parameters of NMR Spectroscopy. 15N NMR Spectroscopy. 17O NMR Spectroscopy. 19F NMR Spectroscopy. 31P NMR Spectroscopy. 33S NMR Spectroscopy. 129Xe NMR Spectroscopy. Appendix. Indexes.,Materials Science,0,0,fundamental nuclear magnetic resonance experimental technique nmr spectroscopy parameter nmr spectroscopy n nmr spectroscopy nmr spectroscopy f nmr spectroscopy p nmr spectroscopy nmr spectroscopy xe nmr spectroscopy appendix index
4748,7e1ca8d081fc07e6190a3bf5e3156569d8e9c96b,Stochastic Complexity and Modeling,"On demontre un theoreme fondamental qui donne une borne inferieure pour la longueur de code et donc, pour les erreurs de prediction. On definit les notions «d'information a priori» et «d'information utile» dans les donnees",Mathematics,0,0,demontre un theoreme fondamental qui donne une borne inferieure pour la longueur de code et donc pour le erreurs de prediction definit le notion dinformation priori et dinformation utile dans le donnees
22244,dda81bd051602c59d2481c95237b0ecb5fe5e9ef,A Computational Tool to Interpret the Bulk Composition of Solid Exoplanets based on Mass and Radius Measurements,"The prospects for finding transiting exoplanets in the range of a few to 20 M⊕ is growing rapidly with both ground-based and spaced-based efforts. We describe a publically available computer code to compute and quantify the compositional ambiguities for differentiated solid exoplanets with a measured mass and radius, including the mass and radius uncertainties.",Physics,0,0,prospect finding transiting exoplanets range growing rapidly groundbased spacedbased effort describe publically available computer code compute quantify compositional ambiguity differentiated solid exoplanets measured mass radius including mass radius uncertainty
7788,b869e1445849e3bca44168eea721d75049d0057f,Supersymmetric Bianchi type IX cosmology.,"The homogeneous cosmology of Bianchi type IX (mixmaster cosmology) is quantized in a supersymmetric form, allowing the Dirac-type square root of its Wheeler-DeWitt equation to be taken. A supersymmetric solution is given exactly in closed form",Physics;Medicine,0,0,homogeneous cosmology bianchi type ix mixmaster cosmology quantized supersymmetric form allowing diractype square root wheelerdewitt equation taken supersymmetric solution given exactly closed form
17674,01758bfb80587e998e41078613e1e7a7212cc717,Reduction of Etch Pit Density in Organometallic Vapor Phase Epitaxy-Grown GaN on Sapphire by Insertion of a Low-Temperature-Deposited Buffer Layer between High-Temperature-Grown GaN,The etch pit density of organometallic vapor phase epitaxy (OMVPE)-grown GaN on sapphire was discovered to reduce drastically by the insertion of either a low-temperature-deposited AlN buffer layer or GaN buffer layer between high-temperature-grown-GaN on sapphire.,Physics,0,0,etch pit density organometallic vapor phase epitaxy omvpegrown gan sapphire discovered reduce drastically insertion either lowtemperaturedeposited aln buffer layer gan buffer layer hightemperaturegrowngan sapphire
11535,12d5ba7435a5c16b1aab95b79133646b03f3972e,Locke: His Philosophical Thought,"The project of the ""Essay"" the origin and nature of ideas the philosophy of matter the mind-body problem personal identity freedom and volition classification and language knowledge and faith the evils of absolutism.",Philosophy,0,0,project essay origin nature idea philosophy matter mindbody problem personal identity freedom volition classification language knowledge faith evil absolutism
18356,f6e4acca1fbd115eae619e3d2721467ee1ca6603,Polymer alloys and blends : thermodynamics and rheology,"Polymer alloys and blends: thermodynamics and rheology , Polymer alloys and blends: thermodynamics and rheology , مرکز فناوری اطلاعات و اطلاع رسانی کشاورزی",Materials Science,0,0,polymer alloy blend thermodynamics rheology polymer alloy blend thermodynamics rheology مرکز فناوری اطلاعات و اطلاع رسانی کشاورزی
22835,48fd784784e32b10abf6b6a27334fd24b0a8d0bf,Detecting the spin-orbit misalignment of the super-Earth 55 Cancri e,"We present time-resolved spectroscopy of transits of the super-Earth 55 Cnc e using HARPS-N observations. We devised an empirical correction for the \color eect"" aecting the radial velocity residuals from the Keplerian t, which signicantly improves their dispersion with respect to the HARPS-N pipeline standard data-reduction. Using our correction, we were able to detect the smallest Rossiter-McLaughlin anomaly amplitude of an exoplanet so far ( 60 cm/s). The super-Earth 55 Cnc e is also the smallest exoplanet with a Rossiter-McLaughlin anomaly detection. We measured the sky-projected obliquity = 72.4 +12:7 11:5 , indicating that the planet orbit is prograde, highly misaligned and nearly polar compared to the stellar equator. The entire 55 Cancri system may have been highly tilted by the presence of a stellar companion.",Physics,0,0,present timeresolved spectroscopy transit superearth cnc e using harpsn observation devised empirical correction color eect aecting radial velocity residual keplerian signicantly improves dispersion respect harpsn pipeline standard datareduction using correction able detect smallest rossitermclaughlin anomaly amplitude exoplanet far cm superearth cnc e also smallest exoplanet rossitermclaughlin anomaly detection measured skyprojected obliquity indicating planet orbit prograde highly misaligned nearly polar compared stellar equator entire cancri system may highly tilted presence stellar companion
18370,b69ea4f6605ce589037c7d1446ba8335303c7bf4,Generalized statistical mechanics : connection with thermodynamics,The authors show the manner through which the recent generalization by Tsallis (1988) of the Boltzmann-Gibbs statistics becomes consistent with a generalized thermodynamics preserving the Legendre-transformation framework of standard thermodynamics. In addition to that they generalize the Shannon additivity.,Mathematics,0,0,author show manner recent generalization tsallis boltzmanngibbs statistic becomes consistent generalized thermodynamics preserving legendretransformation framework standard thermodynamics addition generalize shannon additivity
18671,c71350b1396200b883dda4a72c80d2c3eb0d3095,Kinetics and Thermodynamics in Biochemistry,"Kinetics and thermodynamics in biochemistry , Kinetics and thermodynamics in biochemistry , مرکز فناوری اطلاعات و اطلاع رسانی کشاورزی",Chemistry,0,0,kinetics thermodynamics biochemistry kinetics thermodynamics biochemistry مرکز فناوری اطلاعات و اطلاع رسانی کشاورزی
18043,e0c3682de7ef924d3369817ba8e3e04fbb7338ea,Organometallics in synthesis : a manual,"Keywords: Synthesis (a manual on organometallics in synthesis); Organometallic compounds Role: RCT (Reactant) ; RACT (Reactant or reagent) (a manual on organometallics in synthesis) ; book organometallic compd synthesis Note: CAN 122:56197 29-1 Organometallic and Organometalloidal Compounds UK. Book written in English. Reference LSCO-BOOK-1994-001 Record created on 2006-03-03, modified on 2016-08-08",Chemistry,0,0,keywords synthesis manual organometallics synthesis organometallic compound role rct reactant ract reactant reagent manual organometallics synthesis book organometallic compd synthesis note organometallic organometalloidal compound uk book written english reference lscobook record created modified
18651,70e6ae326e625a4845251835cca79e61aaa1f59d,Elementary Thermodynamics for Geologists,Illustrates the usefulness of the thermodynamic approach to geological problems by means of examples based on natural rock systems.,Chemistry,0,0,illustrates usefulness thermodynamic approach geological problem mean example based natural rock system
7746,2f482cf189d63ce6c284def2028f0e3b84ae7d6b,Loop quantum cosmology: IV. Discrete time evolution,"Using general features of recent quantizations of the Hamiltonian constraint in loop quantum gravity and loop quantum cosmology, a dynamical interpretation of the constraint equation as evolution equation is presented. This involves a transformation from the connection to a dreibein representation and the selection of an internal time variable. Due to the discrete nature of geometrical quantities in loop quantum gravity, time also turns out to be discrete leading to a difference rather than differential evolution equation. Furthermore, evolving observables are discussed within this framework, which enables an investigation of physical spectra of geometrical quantities. In particular, the physical volume spectrum is proven to equal the discrete kinematical volume spectrum in loop quantum cosmology.",Physics,0,0,using general feature recent quantization hamiltonian constraint loop quantum gravity loop quantum cosmology dynamical interpretation constraint equation evolution equation presented involves transformation connection dreibein representation selection internal time variable due discrete nature geometrical quantity loop quantum gravity time also turn discrete leading difference rather differential evolution equation furthermore evolving observables discussed within framework enables investigation physical spectrum geometrical quantity particular physical volume spectrum proven equal discrete kinematical volume spectrum loop quantum cosmology
18398,18f3f7b8a0fd24a5ee7fd96ad16e8fc8db270cfe,Mechanics And Thermodynamics Of Propulsion,"Keywords: turbine a gaz ; propulsion ; mecanique ; thermodynamique ; aeronautique Reference Record created on 2005-11-18, modified on 2016-08-08",Physics,0,0,keywords turbine gaz propulsion mecanique thermodynamique aeronautique reference record created modified
7924,e8117163c9a429443da94f9006a3c7bfb7655fa5,The First Three Minutes: A Modern View of the Origin of the Universe,* Introduction: The Giant and the Cow * The Expansion of the Universe * The Cosmic Microwave Radiation Background * Recipe for a Hot Universe * The First Three Minutes * A Historical Diversion * The First One-Hundredth Second * Epilogue: The Project Ahead * Tables * Properties of Some Elementary Particles * Properties of Some Kinds of Radiation * Glossary * Mathematical Supplement * Afterword: Cosmology Since 1977,History;Philosophy;Physics,0,0,introduction giant cow expansion universe cosmic microwave radiation background recipe hot universe first three minute historical diversion first onehundredth second epilogue project ahead table property elementary particle property kind radiation glossary mathematical supplement afterword cosmology since
2002,b4bb6fed209b4476c26cb33511cf1c798f436cc5,NMR spectroscopy: An introduction,"NMR spectroscopy: an introduction , NMR spectroscopy: an introduction , کتابخانه مرکزی دانشگاه علوم پزشکی تهران",Materials Science,0,0,nmr spectroscopy introduction nmr spectroscopy introduction کتابخانه مرکزی دانشگاه علوم پزشکی تهران
18658,487838c996a8fc2ac9e8accbfc94c1aa03f7c4d5,Thermodynamics and physics of matter,"Thermodynamics and physics of matter , Thermodynamics and physics of matter , مرکز فناوری اطلاعات و اطلاع رسانی کشاورزی",Physics,0,0,thermodynamics physic matter thermodynamics physic matter مرکز فناوری اطلاعات و اطلاع رسانی کشاورزی
2038,d5e1edb8b8fd670d5ba88b5f4e12d3df2d24a5f2,Diazonium functionalization of surfactant-wrapped chemically converted graphene sheets.,"Surfactant-wrapped chemically converted graphene sheets obtained from reduction of graphene oxide with hydrazine were functionalized by treatment with aryl diazonium salts. The nanosheets are characterized by X-ray photoelectron spectroscopy, attenuated total reflectance infrared spectroscopy, Raman spectroscopy, atomic force microscopy, and transmission electron microscopy. The resulting functionalized nanosheets disperse readily in polar aprotic solvents, allowing alternative avenues for simple incorporation into different polymer matrices.",Chemistry;Medicine,0,0,surfactantwrapped chemically converted graphene sheet obtained reduction graphene oxide hydrazine functionalized treatment aryl diazonium salt nanosheets characterized xray photoelectron spectroscopy attenuated total reflectance infrared spectroscopy raman spectroscopy atomic force microscopy transmission electron microscopy resulting functionalized nanosheets disperse readily polar aprotic solvent allowing alternative avenue simple incorporation different polymer matrix
18046,682b12c5703d8860b1dc92b2066e634cd229ff17,Synthesis of Continuous Sic Fibers with High Tensile Strength,"Continuous Sic fibers with a tensile strength of 350 kg/mm2 and a Young's modulus of 30 tons/mm2 were synthesized from an organometallic polymer. Continuous fibers were first obtained by heat-treating a polycarbosilane polymer which had been synthesized from dimethyldichlorosilane. The fiber, which contains ultrafine-grain crystallites of β-Sic, has no fiber texture measurable by X-ray diffraction and high-voltage electron microscopy.",Materials Science,0,0,continuous sic fiber tensile strength kgmm young modulus tonsmm synthesized organometallic polymer continuous fiber first obtained heattreating polycarbosilane polymer synthesized dimethyldichlorosilane fiber contains ultrafinegrain crystallite βsic fiber texture measurable xray diffraction highvoltage electron microscopy
18705,74df765bffbbd20a31cba277e3c20b8e3295e4dd,Principles of Aquatic Chemistry,"An introductory text on aquatic chemistry, emphasizing a mathematical, quantitative approach to the field. Covers conservation of mass, thermodynamics and kinetics, chemical equilibrium calculations, acid-base, precipitation-dissolution, coordination, redox, and surface chemistry.",Chemistry,0,0,introductory text aquatic chemistry emphasizing mathematical quantitative approach field cover conservation mass thermodynamics kinetics chemical equilibrium calculation acidbase precipitationdissolution coordination redox surface chemistry
7625,4a5c10225b67f03f92495aa6b938f57645c631bf,The emergent universe: inflationary cosmology with no singularity,"Observations indicate that the universe is effectively flat, but they do not rule out a closed universe. The role of positive curvature is negligible at late times, but can be crucial in the early universe. In particular, positive curvature allows for cosmologies that originate as Einstein static universes, and then inflate and later reheat to a hot big-bang era. These cosmologies have no singularity, no 'beginning of time' and no horizon problem. If the initial radius is chosen to be above the Planck scale, then they also have no quantum gravity era, and are described by classical general relativity throughout their history.",Physics,0,0,observation indicate universe effectively flat rule closed universe role positive curvature negligible late time crucial early universe particular positive curvature allows cosmology originate einstein static universe inflate later reheat hot bigbang era cosmology singularity beginning time horizon problem initial radius chosen planck scale also quantum gravity era described classical general relativity throughout history
12008,dc97a0b21ba4d43c4c0f6527d14cc615d8772514,Problems of Cosmology and Stellar Dynamics,1. Introductory chapter 2. General dynamical principles 3. Ellipsoidal configurations of equilibrium 4. The gravitational potential of a distorted ellipsoid 5. Pear-shaped configurations of equilibrium 6. Motion when there are no stable configurations of equilibrium 7. The motion of compressible and non-homogeneous masses 8. The evolution of gaseous masses 9. The evolution of rotating nebulae 10. The evolution of star-clusters 11. The evolution of binary and multiple stars 12. The origin and evolution of the solar system.,Physics;Geography,0,0,introductory chapter general dynamical principle ellipsoidal configuration equilibrium gravitational potential distorted ellipsoid pearshaped configuration equilibrium motion stable configuration equilibrium motion compressible nonhomogeneous mass evolution gaseous mass evolution rotating nebula evolution starclusters evolution binary multiple star origin evolution solar system
7622,ee48d98349641affd81c286ab0cb23af3235d412,Supersymmetry,"The determination of supersymmetric parameters at the LHC in favorable as well as difficult scenarios is presented. If discovered and measured at the LHC and the ILC, supersymmetry may provide a link between collider physics and cosmology.",Physics,0,0,determination supersymmetric parameter lhc favorable well difficult scenario presented discovered measured lhc ilc supersymmetry may provide link collider physic cosmology
26230,73c6ad0a6de3da6c58b9449b722f1a232690c93b,Compliance in psychoses,"Kampman O, Lehtinen K. Compliance in psychoses. Acta Psychiatr Scand 1999: 100: 167–175. © Munksgaard 1999.",Psychology;Medicine,0,0,kampman lehtinen k compliance psychosis acta psychiatr scand munksgaard
11795,3b062d59fd016496e689474fa305d388abdf6bd9,THE EARLY PHASES OF STELLAR EVOLUTION,"This paper is reproduced from Publ. Astron. Soc. Pac., Vol. 67, p. 154 - 160 (1955) to celebrate the centenary of the Publications. See also 065.165.",Physics,0,0,paper reproduced publ astron soc pac vol p celebrate centenary publication see also
18097,0f3d4f6fcf6d6cc831c70f0005363f38b30f5042,Radiation curing: Science and technology,"Radiation Curing S.P. Pappas. Inorganic and Organometallic Photoinitiators D.B. Yang, C. Kutal. Calorimetric Analysis of Photopolymerization C.E. Hoyle. Kinetic Analysis and Performance of UV Curable Coatings C. Decker. Photopolymerizable Silicone Monomers, Oligomers, and Resins A.F. Jacobine, S.T. Nakos. Radiation Induced Cationic Curing of Vinyl Ethers S.C. Lapin. Radiation Curable Coatings with Emphasis on the Graphic Arts H.R. Ragin. Radiation Curing of Printing Inks A.J. Bean. Radiation Curable Adhesives J.G. Woods. Photopolymers B.N. Monroe. Index.",Materials Science,0,0,radiation curing sp pappa inorganic organometallic photoinitiators db yang c kutal calorimetric analysis photopolymerization ce hoyle kinetic analysis performance uv curable coating c decker photopolymerizable silicone monomer oligomers resin af jacobine st nakos radiation induced cationic curing vinyl ether sc lapin radiation curable coating emphasis graphic art hr ragin radiation curing printing ink aj bean radiation curable adhesive jg wood photopolymers bn monroe index
28261,933c34ef5760f360f537b30fb981ce6d23e5d4d2,Origins of Life: Open Questions,"This addresswas presented by Freeman J. Dyson as the NishinaMemorial Lecture at the University of Tokyo, on October 17, 1984, and at Yukawa Institute for Theoretical Physics, on October 23, 1984.",History;Psychology,0,0,addresswas presented freeman j dyson nishinamemorial lecture university tokyo october yukawa institute theoretical physic october
38,7a3086a6403152943e76e270e24478bd421f5f56,Algorithms for Compiler Design,"This text teaches the fundamental algorithms that underlie modern compilers, and focuses on the ""front-end"" of compiler design--lexical analysis, parsing, and syntax.",Computer Science,0,0,text teach fundamental algorithm underlie modern compiler focus frontend compiler designlexical analysis parsing syntax
17570,dea0117fc0edc06491a4522cb7593047cd4b98c8,Synthesis of π-Conjugated Polymers by Organometallic Polycondensation,"Organometallic polycondensations give various π-conjugated polymers. For example, nickel complex-promoted dehalogenative polycondensation of dihaloaromatic compounds and dihalogenataed heterocyles,...",Chemistry,0,0,organometallic polycondensations give various πconjugated polymer example nickel complexpromoted dehalogenative polycondensation dihaloaromatic compound dihalogenataed heterocyles
